SCIP version 8.0.0 [precision: 8 byte] [memory: block] [mode: optimized] [LP solver: SoPlex 6.0.0] [GitHash: a740f0891e]
Copyright (C) 2002-2021 Konrad-Zuse-Zentrum fuer Informationstechnik Berlin (ZIB)

External libraries: 
  SoPlex 6.0.0         Linear Programming Solver developed at Zuse Institute Berlin (soplex.zib.de) [GitHash: 71a5873d]
  CppAD 20180000.0     Algorithmic Differentiation of C++ algorithms developed by B. Bell (github.com/coin-or/CppAD)
  MPIR 3.0.0           Multiple Precision Integers and Rationals Library developed by W. Hart (mpir.org)
  ZIMPL 3.5.1          Zuse Institute Mathematical Programming Language developed by T. Koch (zimpl.zib.de)
  AMPL/MP 4e2d45c4     AMPL .nl file reader library (github.com/ampl/mp)
  PaPILO 2.0.0         parallel presolve for integer and linear optimization (github.com/scipopt/papilo) [GitHash: 76cafc1]
  Ipopt 3.12.9         Interior Point Optimizer developed by A. Waechter et.al. (github.com/coin-or/Ipopt)

user parameter file <scip.set> not found - using default parameters

read problem <clefia_17.lp>
============

WARNING: skipped single sign + without value or variable in objective
original problem has 458 variables (458 bin, 0 int, 0 impl, 0 cont) and 851 constraints

solve problem
=============

feasible solution found by trivial heuristic after 0.0 seconds, objective value 1.360000e+02
presolving:
(round 1, fast)       16 del vars, 16 del conss, 0 add conss, 0 chg bounds, 0 chg sides, 0 chg coeffs, 0 upgd conss, 0 impls, 664 clqs
   (0.0s) running MILP presolver
   (0.0s) MILP presolver found nothing
(round 2, exhaustive) 16 del vars, 16 del conss, 0 add conss, 0 chg bounds, 0 chg sides, 0 chg coeffs, 835 upgd conss, 0 impls, 664 clqs
(round 3, exhaustive) 16 del vars, 64 del conss, 16 add conss, 0 chg bounds, 0 chg sides, 0 chg coeffs, 835 upgd conss, 0 impls, 664 clqs
   (0.0s) probing: 51/442 (11.5%) - 0 fixings, 0 aggregations, 0 implications, 0 bound changes
   (0.0s) probing aborted: 50/50 successive totally useless probings
   Deactivated symmetry handling methods, since SCIP was built without symmetry detector (SYM=none).
presolving (4 rounds: 4 fast, 3 medium, 3 exhaustive):
 16 deleted vars, 64 deleted constraints, 16 added constraints, 0 tightened bounds, 0 added holes, 0 changed sides, 0 changed coefficients
 0 implications, 664 cliques
presolved problem has 442 variables (442 bin, 0 int, 0 impl, 0 cont) and 803 constraints
    154 constraints of type <knapsack>
    632 constraints of type <setppc>
     16 constraints of type <and>
      1 constraints of type <logicor>
transformed objective value is always integral (scale: 1)
Presolving Time: 0.00
transformed 1/1 original solutions to the transformed problem space

 time | node  | left  |LP iter|LP it/n|mem/heur|mdpt |vars |cons |rows |cuts |sepa|confs|strbr|  dualbound   | primalbound  |  gap   | compl. 
 time | node  | left  |LP iter|LP it/n|mem/heur|mdpt |vars |cons |rows |cuts |sepa|confs|strbr|  dualbound   | primalbound  |  gap   | compl. 
  2.0s|     1 |     0 |  3840 |     - |    21M |   0 | 442 | 893 | 855 |  37 | 13 |  89 |   0 | 2.751720e+00 | 3.500000e+01 |1171.93%| unknown
  2.0s|     1 |     0 |  3954 |     - |    22M |   0 | 442 | 894 | 857 |  39 | 14 |  90 |   0 | 2.754792e+00 | 3.500000e+01 |1170.51%| unknown
  2.0s|     1 |     0 |  4109 |     - |    22M |   0 | 442 | 895 | 859 |  41 | 15 |  91 |   0 | 2.759389e+00 | 3.500000e+01 |1168.40%| unknown
  2.0s|     1 |     0 |  4268 |     - |    22M |   0 | 442 | 896 | 860 |  42 | 16 |  92 |   0 | 2.763874e+00 | 3.500000e+01 |1166.34%| unknown
  2.0s|     1 |     0 |  4357 |     - |    22M |   0 | 442 | 897 | 858 |  44 | 17 |  93 |   0 | 2.767067e+00 | 3.500000e+01 |1164.88%| unknown
  2.0s|     1 |     0 |  4519 |     - |    22M |   0 | 442 | 898 | 859 |  45 | 18 |  94 |   0 | 2.768833e+00 | 3.500000e+01 |1164.07%| unknown
  3.0s|     1 |     0 |  4656 |     - |    22M |   0 | 442 | 908 | 862 |  48 | 19 | 104 |   0 | 2.769971e+00 | 3.500000e+01 |1163.55%| unknown
  3.0s|     1 |     0 |  4735 |     - |    22M |   0 | 442 | 918 | 864 |  50 | 20 | 114 |   0 | 2.772039e+00 | 3.500000e+01 |1162.61%| unknown
  3.0s|     1 |     0 |  4777 |     - |    22M |   0 | 442 | 922 | 867 |  53 | 21 | 118 |   0 | 2.772383e+00 | 3.500000e+01 |1162.45%| unknown
  3.0s|     1 |     0 |  4812 |     - |    22M |   0 | 442 | 924 | 869 |  55 | 22 | 120 |   0 | 2.772506e+00 | 3.500000e+01 |1162.40%| unknown
  3.0s|     1 |     0 |  4833 |     - |    22M |   0 | 442 | 927 | 865 |  56 | 23 | 123 |   0 | 2.772561e+00 | 3.500000e+01 |1162.37%| unknown
  3.0s|     1 |     0 |  4844 |     - |    22M |   0 | 442 | 937 | 866 |  57 | 24 | 133 |   0 | 2.772569e+00 | 3.500000e+01 |1162.37%| unknown
  3.0s|     1 |     0 |  4864 |     - |    22M |   0 | 442 | 947 | 867 |  58 | 25 | 143 |   0 | 2.772645e+00 | 3.500000e+01 |1162.33%| unknown
  7.0s|     1 |     2 | 11148 |     - |    23M |   0 | 442 | 959 | 867 |  58 | 27 | 155 |  35 | 2.833999e+00 | 3.500000e+01 |1135.00%| unknown
 23.0s|   100 |    63 | 31282 | 266.8 |    36M |  22 | 442 | 989 | 873 | 243 |  1 | 185 | 471 | 2.920058e+00 | 3.500000e+01 |1098.61%|   2.40%
 time | node  | left  |LP iter|LP it/n|mem/heur|mdpt |vars |cons |rows |cuts |sepa|confs|strbr|  dualbound   | primalbound  |  gap   | compl. 
 30.0s|   200 |   119 | 48918 | 221.4 |    46M |  22 | 442 |1023 |   0 | 458 |  0 | 219 | 516 | 7.058051e+00 | 3.500000e+01 | 395.89%|   7.14%
 35.0s|   300 |   163 | 62204 | 191.8 |    50M |  22 | 442 |1062 | 888 | 617 |  0 | 258 | 544 | 7.525918e+00 | 3.500000e+01 | 365.06%|   8.20%
 42.0s|   400 |   207 | 79132 | 186.1 |    50M |  22 | 442 |1092 | 882 | 796 |  1 | 288 | 584 | 7.525918e+00 | 3.500000e+01 | 365.06%|   8.56%
 49.0s|   500 |   261 |102071 | 194.8 |    50M |  22 | 442 |1181 | 876 |1001 |  2 | 377 | 618 | 7.716576e+00 | 3.500000e+01 | 353.57%|  10.88%
 62.0s|   600 |   351 |137351 | 221.2 |    51M |  22 | 442 |1341 | 872 |1327 |  1 | 537 | 684 | 8.552602e+00 | 3.500000e+01 | 309.23%|  13.93%
 79.0s|   700 |   447 |180515 | 251.3 |    58M |  22 | 442 |1461 | 902 |1729 |  6 | 661 | 771 | 1.027738e+01 | 3.500000e+01 | 240.55%|  16.48%
*85.0s|   725 |   434 |193018 | 259.9 |    LP  |  22 | 442 |1497 | 885 |1877 |  2 | 709 | 797 | 1.041006e+01 | 3.400000e+01 | 226.61%|  17.06%
 99.0s|   800 |   493 |225406 | 276.0 |    64M |  22 | 442 |1616 | 891 |2176 |  1 | 853 | 883 | 1.139835e+01 | 3.400000e+01 | 198.29%|  18.21%
  110s|   900 |   575 |259925 | 283.7 |    65M |  22 | 442 |1747 | 892 |2445 |  0 |1009 | 958 | 1.206074e+01 | 3.400000e+01 | 181.91%|  18.95%
  127s|  1000 |   651 |301918 | 297.4 |    67M |  22 | 442 |1850 | 885 |2836 |  0 |1135 | 965 | 1.253098e+01 | 3.400000e+01 | 171.33%|  20.75%
  143s|  1100 |   731 |338468 | 303.6 |    72M |  22 | 442 |1920 | 883 |3208 |  3 |1257 | 965 | 1.327445e+01 | 3.400000e+01 | 156.13%|  22.48%
  150s|  1200 |   778 |359299 | 295.6 |    73M |  22 | 442 |1944 | 888 |3400 |  2 |1305 | 967 | 1.377723e+01 | 3.400000e+01 | 146.78%|  23.36%
  163s|  1300 |   827 |391415 | 297.6 |    75M |  22 | 442 |1959 | 882 |3814 |  1 |1384 | 992 | 1.420937e+01 | 3.400000e+01 | 139.28%|  24.54%
  173s|  1400 |   875 |418299 | 295.5 |    77M |  22 | 442 |1970 | 896 |4064 |  0 |1479 |1034 | 1.420937e+01 | 3.400000e+01 | 139.28%|  25.44%
  184s|  1500 |   927 |446808 | 294.8 |    80M |  22 | 442 |1965 | 883 |4346 |  1 |1536 |1079 | 1.510360e+01 | 3.400000e+01 | 125.11%|  26.47%
 time | node  | left  |LP iter|LP it/n|mem/heur|mdpt |vars |cons |rows |cuts |sepa|confs|strbr|  dualbound   | primalbound  |  gap   | compl. 
  195s|  1600 |   973 |477351 | 295.5 |    82M |  22 | 442 |1957 | 883 |4613 |  0 |1632 |1144 | 1.556382e+01 | 3.400000e+01 | 118.46%|  27.37%
  205s|  1700 |   996 |499856 | 291.3 |    82M |  22 | 442 |1950 | 887 |4848 |  0 |1745 |1227 | 1.593174e+01 | 3.400000e+01 | 113.41%|  28.82%
* 208s|  1742 |   921 |507656 | 288.8 |    LP  |  22 | 442 |1857 | 887 |4936 |  3 |1767 |1247 | 1.602068e+01 | 3.300000e+01 | 105.98%|  30.29%
* 208s|  1743 |   823 |507668 | 288.6 |    LP  |  22 | 442 |1501 | 887 |4938 |  3 |1767 |1247 | 1.602068e+01 | 3.200000e+01 |  99.74%|  31.42%
  209s|  1800 |   832 |513890 | 282.9 |    83M |  22 | 442 |1494 | 883 |4989 |  1 |1781 |1258 | 1.612900e+01 | 3.200000e+01 |  98.40%|  31.72%
  221s|  1900 |   856 |546482 | 285.2 |    88M |  22 | 442 |1484 | 890 |5295 |  0 |1842 |1284 | 1.655443e+01 | 3.200000e+01 |  93.30%|  33.57%
  228s|  2000 |   883 |568765 | 282.1 |    88M |  22 | 442 |1469 | 888 |5490 |  0 |1903 |1297 | 1.713068e+01 | 3.200000e+01 |  86.80%|  35.53%
  235s|  2100 |   900 |591210 | 279.3 |    90M |  22 | 442 |1428 | 894 |5664 |  1 |1934 |1320 | 1.754147e+01 | 3.200000e+01 |  82.42%|  37.36%
  238s|  2200 |   896 |602162 | 271.6 |    90M |  22 | 442 |1448 | 894 |5714 |  1 |1991 |1332 | 1.769380e+01 | 3.200000e+01 |  80.85%|  38.34%
  240s|  2300 |   918 |613787 | 264.9 |    92M |  22 | 442 |1485 | 890 |5752 |  0 |2078 |1345 | 1.773305e+01 | 3.200000e+01 |  80.45%|  38.82%
  241s|  2400 |   911 |621828 | 257.2 |    92M |  22 | 442 |1476 | 874 |5784 |  1 |2102 |1347 | 1.834091e+01 | 3.200000e+01 |  74.47%|  39.64%
  246s|  2500 |   908 |638531 | 253.6 |    92M |  22 | 442 |1459 | 897 |5919 |  0 |2133 |1352 | 1.877830e+01 | 3.200000e+01 |  70.41%|  41.74%
  252s|  2600 |   925 |656431 | 250.7 |    92M |  22 | 442 |1433 | 885 |6087 |  1 |2159 |1355 | 1.938269e+01 | 3.200000e+01 |  65.10%|  42.68%
  258s|  2700 |   943 |674330 | 248.0 |    93M |  22 | 442 |1409 | 884 |6257 |  0 |2181 |1356 | 1.954929e+01 | 3.200000e+01 |  63.69%|  43.60%
  263s|  2800 |   935 |688800 | 244.4 |    94M |  22 | 442 |1405 | 897 |6378 |  0 |2207 |1374 | 1.973679e+01 | 3.200000e+01 |  62.13%|  44.76%
 time | node  | left  |LP iter|LP it/n|mem/heur|mdpt |vars |cons |rows |cuts |sepa|confs|strbr|  dualbound   | primalbound  |  gap   | compl. 
  267s|  2900 |   923 |706758 | 242.1 |    94M |  22 | 442 |1439 | 900 |6495 |  2 |2305 |1444 | 1.993838e+01 | 3.200000e+01 |  60.49%|  46.36%
  272s|  3000 |   929 |722257 | 239.2 |    95M |  22 | 442 |1425 | 878 |6581 |  0 |2336 |1502 | 1.993838e+01 | 3.200000e+01 |  60.49%|  47.65%
  279s|  3100 |   924 |743100 | 238.2 |    96M |  22 | 442 |1444 |   0 |6776 |  0 |2420 |1531 | 2.009746e+01 | 3.200000e+01 |  59.22%|  49.41%
  285s|  3200 |   928 |764755 | 237.5 |    98M |  22 | 442 |1485 | 884 |6922 |  0 |2543 |1600 | 2.024618e+01 | 3.200000e+01 |  58.05%|  51.05%
  291s|  3300 |   914 |787539 | 237.2 |    98M |  22 | 442 |1500 | 901 |7044 |  1 |2640 |1673 | 2.029746e+01 | 3.200000e+01 |  57.66%|  53.15%
  294s|  3400 |   893 |801752 | 234.4 |    99M |  22 | 442 |1549 | 875 |7111 |  0 |2783 |1747 | 2.041237e+01 | 3.200000e+01 |  56.77%|  54.81%
  296s|  3500 |   907 |817692 | 232.3 |    99M |  22 | 442 |1582 | 897 |7160 |  1 |2857 |1779 | 2.055046e+01 | 3.200000e+01 |  55.71%|  55.29%
  299s|  3600 |   887 |827216 | 228.5 |    99M |  22 | 442 |1616 | 882 |7210 |  1 |2934 |1817 | 2.064238e+01 | 3.200000e+01 |  55.02%|  56.14%
  304s|  3700 |   880 |845471 | 227.3 |   100M |  22 | 442 |1677 | 895 |7323 |  1 |3072 |1903 | 2.090452e+01 | 3.200000e+01 |  53.08%|  57.20%
  309s|  3800 |   862 |862042 | 225.6 |   100M |  22 | 442 |1694 | 906 |7452 |  3 |3142 |1960 | 2.133618e+01 | 3.200000e+01 |  49.98%|  58.84%
  314s|  3900 |   853 |880742 | 224.6 |   100M |  22 | 442 |1676 | 882 |7557 |  1 |3218 |2008 | 2.170580e+01 | 3.200000e+01 |  47.43%|  60.24%
  317s|  4000 |   823 |896159 | 222.9 |   102M |  22 | 442 |1713 | 908 |7612 |  0 |3357 |2062 | 2.185747e+01 | 3.200000e+01 |  46.40%|  61.78%
  321s|  4100 |   815 |912482 | 221.4 |   102M |  22 | 442 |1794 | 909 |7705 |  0 |3514 |2121 | 2.194617e+01 | 3.200000e+01 |  45.81%|  63.11%
  327s|  4200 |   807 |931403 | 220.7 |   102M |  22 | 442 |1796 | 896 |7802 |  0 |3601 |2166 | 2.203601e+01 | 3.200000e+01 |  45.22%|  64.51%
  330s|  4300 |   809 |948044 | 219.4 |   103M |  22 | 442 |1779 | 890 |7890 |  2 |3620 |2170 | 2.216796e+01 | 3.200000e+01 |  44.35%|  65.21%
 time | node  | left  |LP iter|LP it/n|mem/heur|mdpt |vars |cons |rows |cuts |sepa|confs|strbr|  dualbound   | primalbound  |  gap   | compl. 
  332s|  4400 |   774 |962627 | 217.7 |   103M |  22 | 442 |1739 | 896 |7932 |  0 |3663 |2181 | 2.228391e+01 | 3.200000e+01 |  43.60%|  66.99%
  335s|  4500 |   766 |976646 | 216.0 |   103M |  22 | 442 |1712 | 892 |7984 |  0 |3713 |2193 | 2.234892e+01 | 3.200000e+01 |  43.18%|  68.19%
  337s|  4600 |   750 |989245 | 214.0 |   103M |  22 | 442 |1658 | 894 |8037 |  1 |3729 |2195 | 2.246082e+01 | 3.200000e+01 |  42.47%|  70.10%
  338s|  4700 |   738 |998299 | 211.4 |   103M |  22 | 442 |1633 | 905 |8058 |  0 |3745 |2198 | 2.260532e+01 | 3.200000e+01 |  41.56%|  71.36%
  342s|  4800 |   721 |  1015k| 210.6 |   103M |  22 | 442 |1583 | 897 |8142 |  0 |3770 |2201 | 2.281999e+01 | 3.200000e+01 |  40.23%|  73.11%
  343s|  4900 |   717 |  1024k| 208.2 |   103M |  22 | 442 |1571 | 899 |8163 |  0 |3796 |2203 | 2.296857e+01 | 3.200000e+01 |  39.32%|  73.93%
  349s|  5000 |   707 |  1043k| 207.8 |   103M |  22 | 442 |1573 | 885 |8309 |  0 |3871 |2215 | 2.327670e+01 | 3.200000e+01 |  37.48%|  75.11%
  350s|  5100 |   685 |  1054k| 205.8 |   103M |  22 | 442 |1556 | 902 |8338 |  0 |3907 |2220 | 2.328236e+01 | 3.200000e+01 |  37.44%|  76.11%
  352s|  5200 |   669 |  1064k| 203.8 |   103M |  22 | 442 |1540 | 881 |8355 |  0 |3927 |2223 | 2.372985e+01 | 3.200000e+01 |  34.85%|  76.98%
  353s|  5300 |   649 |  1072k| 201.5 |   103M |  22 | 442 |1521 | 887 |8378 |  0 |3938 |2229 | 2.372985e+01 | 3.200000e+01 |  34.85%|  77.63%
  354s|  5400 |   631 |  1082k| 199.6 |   103M |  22 | 442 |1506 | 893 |8384 |  1 |3974 |2244 | 2.401246e+01 | 3.200000e+01 |  33.26%|  78.39%
  355s|  5500 |   603 |  1096k| 198.4 |   103M |  22 | 442 |1499 | 922 |8411 |  1 |4012 |2269 | 2.419145e+01 | 3.200000e+01 |  32.28%|  79.90%
  358s|  5600 |   580 |  1110k| 197.4 |   103M |  22 | 442 |1494 | 905 |8438 |  1 |4051 |2295 | 2.433275e+01 | 3.200000e+01 |  31.51%|  80.76%
  359s|  5700 |   548 |  1122k| 196.1 |   103M |  22 | 442 |1476 | 907 |8453 |  1 |4070 |2321 | 2.436778e+01 | 3.200000e+01 |  31.32%|  81.84%
  362s|  5800 |   518 |  1139k| 195.7 |   103M |  22 | 442 |1513 | 888 |8498 |  2 |4145 |2361 | 2.439583e+01 | 3.200000e+01 |  31.17%|  83.08%
 time | node  | left  |LP iter|LP it/n|mem/heur|mdpt |vars |cons |rows |cuts |sepa|confs|strbr|  dualbound   | primalbound  |  gap   | compl. 
  364s|  5900 |   508 |  1149k| 194.1 |   103M |  22 | 442 |1504 | 882 |8544 |  0 |4165 |2378 | 2.451083e+01 | 3.200000e+01 |  30.55%|  83.49%
  365s|  6000 |   490 |  1160k| 192.6 |   103M |  22 | 442 |1496 | 981 |8553 |  1 |4183 |2396 | 2.479722e+01 | 3.200000e+01 |  29.05%|  84.42%
  366s|  6100 |   476 |  1170k| 191.2 |   103M |  22 | 442 |1504 | 907 |8559 |  0 |4215 |2417 | 2.486102e+01 | 3.200000e+01 |  28.72%|  84.98%
  368s|  6200 |   448 |  1183k| 190.2 |   103M |  22 | 442 |1522 |   0 |8619 |  0 |4262 |2447 | 2.499390e+01 | 3.200000e+01 |  28.03%|  86.29%
  369s|  6300 |   424 |  1193k| 188.7 |   103M |  22 | 442 |1538 | 903 |8621 |  1 |4311 |2473 | 2.516253e+01 | 3.200000e+01 |  27.17%|  87.11%
  372s|  6400 |   383 |  1210k| 188.4 |   103M |  22 | 442 |1554 | 911 |8664 |  0 |4378 |2537 | 2.551252e+01 | 3.200000e+01 |  25.43%|  88.44%
  374s|  6500 |   350 |  1223k| 187.5 |   103M |  22 | 442 |1559 | 906 |8673 |  1 |4412 |2561 | 2.587916e+01 | 3.200000e+01 |  23.65%|  89.40%
  376s|  6600 |   316 |  1237k| 186.9 |   103M |  22 | 442 |1602 | 887 |8698 |  0 |4533 |2632 | 2.610123e+01 | 3.200000e+01 |  22.60%|  90.53%
  377s|  6700 |   294 |  1249k| 185.8 |   103M |  22 | 442 |1628 | 907 |8700 |  0 |4605 |2677 | 2.623449e+01 | 3.200000e+01 |  21.98%|  91.31%
  378s|  6800 |   264 |  1260k| 184.6 |   104M |  22 | 442 |1636 | 905 |8707 |  1 |4659 |2709 | 2.627532e+01 | 3.200000e+01 |  21.79%|  92.03%
  380s|  6900 |   228 |  1277k| 184.5 |   104M |  22 | 442 |1624 | 987 |8723 |  7 |4682 |2736 | 2.647475e+01 | 3.200000e+01 |  20.87%|  93.18%
  381s|  7000 |   205 |  1288k| 183.3 |   104M |  22 | 442 |1626 | 900 |8727 |  0 |4747 |2780 | 2.665890e+01 | 3.200000e+01 |  20.03%|  93.87%
  384s|  7100 |   164 |  1305k| 183.3 |   104M |  22 | 442 |1657 | 962 |8765 |  3 |4884 |2871 | 2.682409e+01 | 3.200000e+01 |  19.30%|  94.89%
  385s|  7200 |   126 |  1320k| 182.8 |   104M |  22 | 442 |1661 | 979 |8773 |  0 |4948 |2939 | 2.715699e+01 | 3.200000e+01 |  17.83%|  95.89%
  388s|  7300 |    94 |  1343k| 183.4 |   104M |  22 | 442 |1639 | 903 |8794 |  1 |4975 |2978 | 2.739858e+01 | 3.200000e+01 |  16.79%|  96.96%
 time | node  | left  |LP iter|LP it/n|mem/heur|mdpt |vars |cons |rows |cuts |sepa|confs|strbr|  dualbound   | primalbound  |  gap   | compl. 
  389s|  7400 |    43 |  1360k| 183.2 |   104M |  22 | 442 |1577 | 946 |8801 |  0 |4980 |2985 | 2.766706e+01 | 3.200000e+01 |  15.66%|  98.64%

SCIP Status        : problem is solved [optimal solution found]
Solving Time (sec) : 390.00
Solving Nodes      : 7497
Primal Bound       : +3.20000000000000e+01 (17 solutions)
Dual Bound         : +3.20000000000000e+01
Gap                : 0.00 %

primal solution (original space):
=================================

objective value:                                   32
d5                                                  1 	(obj:0)
d6                                                  1 	(obj:0)
d7                                                  1 	(obj:0)
d8                                                  1 	(obj:0)
d9                                                  1 	(obj:0)
d12                                                 1 	(obj:0)
d20                                                 1 	(obj:0)
d21                                                 1 	(obj:0)
d22                                                 1 	(obj:0)
d23                                                 1 	(obj:0)
d24                                                 1 	(obj:0)
d30                                                 1 	(obj:0)
d32                                                 1 	(obj:0)
d37                                                 1 	(obj:0)
d40                                                 1 	(obj:0)
d41                                                 1 	(obj:0)
d42                                                 1 	(obj:0)
d43                                                 1 	(obj:0)
d44                                                 1 	(obj:0)
d45                                                 1 	(obj:0)
d46                                                 1 	(obj:0)
d47                                                 1 	(obj:0)
d48                                                 1 	(obj:0)
d49                                                 1 	(obj:0)
d50                                                 1 	(obj:0)
d52                                                 1 	(obj:0)
d57                                                 1 	(obj:0)
d65                                                 1 	(obj:0)
d66                                                 1 	(obj:0)
d67                                                 1 	(obj:0)
d68                                                 1 	(obj:0)
d69                                                 1 	(obj:0)
d72                                                 1 	(obj:0)
d80                                                 1 	(obj:0)
d81                                                 1 	(obj:0)
d82                                                 1 	(obj:0)
d83                                                 1 	(obj:0)
d84                                                 1 	(obj:0)
d90                                                 1 	(obj:0)
d92                                                 1 	(obj:0)
d97                                                 1 	(obj:0)
d100                                                1 	(obj:0)
d101                                                1 	(obj:0)
d102                                                1 	(obj:0)
d103                                                1 	(obj:0)
d104                                                1 	(obj:0)
d105                                                1 	(obj:0)
d106                                                1 	(obj:0)
d107                                                1 	(obj:0)
d108                                                1 	(obj:0)
d109                                                1 	(obj:0)
d110                                                1 	(obj:0)
d112                                                1 	(obj:0)
d117                                                1 	(obj:0)
d125                                                1 	(obj:0)
d126                                                1 	(obj:0)
d127                                                1 	(obj:0)
d128                                                1 	(obj:0)
d129                                                1 	(obj:0)
d132                                                1 	(obj:0)
d140                                                1 	(obj:0)
d141                                                1 	(obj:0)
d142                                                1 	(obj:0)
d143                                                1 	(obj:0)
